Problem Size        ,Thread Count        ,Schedule Type       ,Time Taken (Mean) [s],Time Taken STD [s]
512                 ,2                   ,dynamic[2]          ,6.7011e-05          ,1.13179e-05
512                 ,2                   ,dynamic[4]          ,6.1171e-05          ,1.93103e-05
512                 ,2                   ,dynamic[8]          ,5.0162e-05          ,1.12192e-05
512                 ,2                   ,dynamic[16]         ,4.3376e-05          ,9.21209e-06
512                 ,2                   ,dynamic[32]         ,4.3745e-05          ,9.89737e-06
512                 ,2                   ,dynamic[64]         ,4.5848e-05          ,1.11595e-05
512                 ,2                   ,dynamic[128]        ,4.5968e-05          ,1.45955e-05
512                 ,2                   ,guided              ,5.2447e-05          ,2.60221e-05
512                 ,2                   ,guided[1]           ,4.3521e-05          ,1.16557e-05
512                 ,2                   ,guided[2]           ,4.5041e-05          ,1.29586e-05
512                 ,2                   ,guided[4]           ,4.5571e-05          ,1.33416e-05
512                 ,2                   ,guided[8]           ,4.7471e-05          ,1.3114e-05
512                 ,2                   ,guided[16]          ,5.0775e-05          ,2.41416e-05
512                 ,2                   ,guided[32]          ,4.8859e-05          ,1.47367e-05
512                 ,2                   ,guided[64]          ,4.5791e-05          ,1.10309e-05
512                 ,2                   ,guided[128]         ,4.6109e-05          ,1.18041e-05
512                 ,2                   ,auto                ,4.725e-05           ,1.2277e-05
512                 ,2                   ,runtime             ,8.7852e-05          ,1.2647e-05
512                 ,4                   ,static              ,8.5703e-05          ,4.67749e-05
512                 ,4                   ,static[1]           ,7.1491e-05          ,1.84906e-05
512                 ,4                   ,static[2]           ,7.7788e-05          ,2.50075e-05
512                 ,4                   ,static[4]           ,7.1696e-05          ,1.70354e-05
512                 ,4                   ,static[8]           ,7.6477e-05          ,2.63938e-05
512                 ,4                   ,static[16]          ,6.959e-05           ,1.23348e-05
512                 ,4                   ,static[32]          ,7.4764e-05          ,2.20848e-05
512                 ,4                   ,static[64]          ,6.9631e-05          ,1.28273e-05
512                 ,4                   ,static[128]         ,7.273e-05           ,1.94334e-05
512                 ,4                   ,dynamic             ,0.000137007         ,2.30995e-05
512                 ,4                   ,dynamic[1]          ,0.000134731         ,1.6432e-05
512                 ,4                   ,dynamic[2]          ,0.000105503         ,1.61479e-05
512                 ,4                   ,dynamic[4]          ,8.6907e-05          ,9.34711e-06
512                 ,4                   ,dynamic[8]          ,7.7283e-05          ,1.78449e-05
512                 ,4                   ,dynamic[16]         ,7.2663e-05          ,1.38905e-05
512                 ,4                   ,dynamic[32]         ,7.6845e-05          ,2.5896e-05
512                 ,4                   ,dynamic[64]         ,7.348e-05           ,2.0534e-05
512                 ,4                   ,dynamic[128]        ,8.0761e-05          ,3.88184e-05
512                 ,4                   ,guided              ,7.2247e-05          ,1.8231e-05
512                 ,4                   ,guided[1]           ,7.6719e-05          ,2.57955e-05
512                 ,4                   ,guided[2]           ,7.7408e-05          ,3.08761e-05
512                 ,4                   ,guided[4]           ,7.2259e-05          ,1.42391e-05
512                 ,4                   ,guided[8]           ,7.6607e-05          ,2.87857e-05
512                 ,4                   ,guided[16]          ,7.2285e-05          ,1.46164e-05
512                 ,4                   ,guided[32]          ,7.1923e-05          ,1.67238e-05
512                 ,4                   ,guided[64]          ,8.0875e-05          ,3.85214e-05
512                 ,4                   ,guided[128]         ,7.9186e-05          ,2.63428e-05
512                 ,4                   ,auto                ,7.608e-05           ,2.59778e-05
512                 ,4                   ,runtime             ,0.000137977         ,2.5654e-05
512                 ,6                   ,static              ,9.7446e-05          ,4.4792e-05
512                 ,6                   ,static[1]           ,9.2123e-05          ,2.02172e-05
512                 ,6                   ,static[2]           ,0.000100045         ,3.36578e-05
512                 ,6                   ,static[4]           ,9.2668e-05          ,2.26166e-05
512                 ,6                   ,static[8]           ,9.0537e-05          ,1.73996e-05
512                 ,6                   ,static[16]          ,9.8517e-05          ,3.19692e-05
512                 ,6                   ,static[32]          ,9.6206e-05          ,2.6092e-05
512                 ,6                   ,static[64]          ,9.3768e-05          ,2.27213e-05
512                 ,6                   ,static[128]         ,9.6064e-05          ,2.60338e-05
512                 ,6                   ,dynamic             ,0.000158874         ,1.45801e-05
512                 ,6                   ,dynamic[1]          ,0.000162016         ,2.11155e-05
512                 ,6                   ,dynamic[2]          ,0.000128252         ,1.92161e-05
512                 ,6                   ,dynamic[4]          ,0.000111296         ,2.45449e-05
512                 ,6                   ,dynamic[8]          ,0.000105764         ,3.0701e-05
512                 ,6                   ,dynamic[16]         ,9.6087e-05          ,2.07515e-05
512                 ,6                   ,dynamic[32]         ,9.7224e-05          ,2.77925e-05
512                 ,6                   ,dynamic[64]         ,9.9453e-05          ,3.13879e-05
512                 ,6                   ,dynamic[128]        ,9.0557e-05          ,1.55731e-05
512                 ,6                   ,guided              ,9.6037e-05          ,2.44412e-05
512                 ,6                   ,guided[1]           ,9.8694e-05          ,3.20339e-05
512                 ,6                   ,guided[2]           ,9.3072e-05          ,1.63975e-05
512                 ,6                   ,guided[4]           ,9.6838e-05          ,2.53687e-05
512                 ,6                   ,guided[8]           ,9.424e-05           ,2.00024e-05
512                 ,6                   ,guided[16]          ,9.5757e-05          ,2.33007e-05
512                 ,6                   ,guided[32]          ,9.709e-05           ,2.55073e-05
512                 ,6                   ,guided[64]          ,9.8749e-05          ,3.0491e-05
512                 ,6                   ,guided[128]         ,8.9979e-05          ,1.37928e-05
512                 ,6                   ,auto                ,9.4241e-05          ,2.73269e-05
512                 ,6                   ,runtime             ,0.000166997         ,2.28357e-05
512                 ,8                   ,static              ,0.000121579         ,6.88051e-05
512                 ,8                   ,static[1]           ,0.000117844         ,2.44032e-05
512                 ,8                   ,static[2]           ,0.000123502         ,2.91497e-05
512                 ,8                   ,static[4]           ,0.000115366         ,1.9952e-05
512                 ,8                   ,static[8]           ,0.00011368          ,1.76795e-05
512                 ,8                   ,static[16]          ,0.000111691         ,1.49139e-05
512                 ,8                   ,static[32]          ,0.000113425         ,1.97319e-05
512                 ,8                   ,static[64]          ,0.000111367         ,1.14801e-05
512                 ,8                   ,static[128]         ,0.00011138          ,1.28128e-05
512                 ,8                   ,dynamic             ,0.000177296         ,1.33542e-05
512                 ,8                   ,dynamic[1]          ,0.000180263         ,1.73309e-05
512                 ,8                   ,dynamic[2]          ,0.000140941         ,9.51063e-06
512                 ,8                   ,dynamic[4]          ,0.000125251         ,9.5309e-06
512                 ,8                   ,dynamic[8]          ,0.00011733          ,1.36794e-05
512                 ,8                   ,dynamic[16]         ,0.000114472         ,1.09747e-05
512                 ,8                   ,dynamic[32]         ,0.000115546         ,8.87634e-06
512                 ,8                   ,dynamic[64]         ,0.000116758         ,2.05869e-05
512                 ,8                   ,dynamic[128]        ,0.000112397         ,1.34112e-05
512                 ,8                   ,guided              ,0.000115353         ,1.39376e-05
512                 ,8                   ,guided[1]           ,0.000117122         ,1.97453e-05
512                 ,8                   ,guided[2]           ,0.000111972         ,7.12287e-06
512                 ,8                   ,guided[4]           ,0.000114992         ,1.54867e-05
512                 ,8                   ,guided[8]           ,0.000115843         ,1.90201e-05
512                 ,8                   ,guided[16]          ,0.000112881         ,1.36145e-05
512                 ,8                   ,guided[32]          ,0.000112053         ,9.87775e-06
512                 ,8                   ,guided[64]          ,0.000112918         ,1.28711e-05
512                 ,8                   ,guided[128]         ,0.000115494         ,1.10975e-05
512                 ,8                   ,auto                ,0.000111814         ,1.27131e-05
512                 ,8                   ,runtime             ,0.00018898          ,1.91838e-05
512                 ,12                  ,static              ,0.000163037         ,3.50135e-05
512                 ,12                  ,static[1]           ,0.000154333         ,1.10994e-05
512                 ,12                  ,static[2]           ,0.000154666         ,1.31711e-05
512                 ,12                  ,static[4]           ,0.000155198         ,1.1959e-05
512                 ,12                  ,static[8]           ,0.000159588         ,1.94176e-05
512                 ,12                  ,static[16]          ,0.000156279         ,1.40067e-05
512                 ,12                  ,static[32]          ,0.000161832         ,2.45669e-05
512                 ,12                  ,static[64]          ,0.000155234         ,1.44644e-05
512                 ,12                  ,static[128]         ,0.000153777         ,1.16527e-05
512                 ,12                  ,dynamic             ,0.000242489         ,1.89775e-05
512                 ,12                  ,dynamic[1]          ,0.000242714         ,2.01189e-05
512                 ,12                  ,dynamic[2]          ,0.00020171          ,1.91842e-05
512                 ,12                  ,dynamic[4]          ,0.000178683         ,1.52018e-05
512                 ,12                  ,dynamic[8]          ,0.000162908         ,2.01471e-05
512                 ,12                  ,dynamic[16]         ,0.000159801         ,1.67716e-05
512                 ,12                  ,dynamic[32]         ,0.000157061         ,1.22528e-05
512                 ,12                  ,dynamic[64]         ,0.000157025         ,1.22176e-05
512                 ,12                  ,dynamic[128]        ,0.000159476         ,1.33849e-05
512                 ,12                  ,guided              ,0.000167294         ,2.20291e-05
512                 ,12                  ,guided[1]           ,0.000167057         ,1.87228e-05
512                 ,12                  ,guided[2]           ,0.000164787         ,1.72943e-05
512                 ,12                  ,guided[4]           ,0.000159205         ,1.13066e-05
512                 ,12                  ,guided[8]           ,0.000159323         ,1.25308e-05
512                 ,12                  ,guided[16]          ,0.000160661         ,1.84998e-05
512                 ,12                  ,guided[32]          ,0.000160039         ,1.95809e-05
512                 ,12                  ,guided[64]          ,0.000156625         ,1.23687e-05
512                 ,12                  ,guided[128]         ,0.000159071         ,1.83036e-05
512                 ,12                  ,auto                ,0.0001573           ,1.71322e-05
512                 ,12                  ,runtime             ,0.000254236         ,3.16865e-05
512                 ,16                  ,static              ,0.000203645         ,3.07094e-05
512                 ,16                  ,static[1]           ,0.000204893         ,1.89659e-05
512                 ,16                  ,static[2]           ,0.000201372         ,1.45362e-05
512                 ,16                  ,static[4]           ,0.000203823         ,2.30012e-05
512                 ,16                  ,static[8]           ,0.000222009         ,3.42045e-05
512                 ,16                  ,static[16]          ,0.00020297          ,1.94947e-05
512                 ,16                  ,static[32]          ,0.000203966         ,1.7777e-05
512                 ,16                  ,static[64]          ,0.000201275         ,1.45039e-05
512                 ,16                  ,static[128]         ,0.000200776         ,1.58217e-05
512                 ,16                  ,dynamic             ,0.00030364          ,2.53754e-05
512                 ,16                  ,dynamic[1]          ,0.000303886         ,2.61698e-05
512                 ,16                  ,dynamic[2]          ,0.000258504         ,2.05045e-05
512                 ,16                  ,dynamic[4]          ,0.000223272         ,1.67113e-05
512                 ,16                  ,dynamic[8]          ,0.000206129         ,1.26934e-05
512                 ,16                  ,dynamic[16]         ,0.000205852         ,1.59002e-05
512                 ,16                  ,dynamic[32]         ,0.000203517         ,1.21781e-05
512                 ,16                  ,dynamic[64]         ,0.000204902         ,1.93677e-05
512                 ,16                  ,dynamic[128]        ,0.000205155         ,1.48182e-05
512                 ,16                  ,guided              ,0.000212842         ,1.83799e-05
512                 ,16                  ,guided[1]           ,0.00022469          ,3.48232e-05
512                 ,16                  ,guided[2]           ,0.000213016         ,2.38313e-05
512                 ,16                  ,guided[4]           ,0.000209027         ,1.69383e-05
512                 ,16                  ,guided[8]           ,0.000204466         ,1.1754e-05
512                 ,16                  ,guided[16]          ,0.000203517         ,1.29163e-05
512                 ,16                  ,guided[32]          ,0.000204716         ,1.38511e-05
512                 ,16                  ,guided[64]          ,0.000210427         ,2.66687e-05
512                 ,16                  ,guided[128]         ,0.000206071         ,1.68754e-05
512                 ,16                  ,auto                ,0.000201634         ,1.66581e-05
512                 ,16                  ,runtime             ,0.000304926         ,2.94225e-05
512                 ,32                  ,static              ,0.000379427         ,6.76616e-05
512                 ,32                  ,static[1]           ,0.000370287         ,2.06321e-05
512                 ,32                  ,static[2]           ,0.000370358         ,1.8908e-05
512                 ,32                  ,static[4]           ,0.000372613         ,2.37134e-05
512                 ,32                  ,static[8]           ,0.000373437         ,2.33251e-05
512                 ,32                  ,static[16]          ,0.000372127         ,2.18388e-05
512                 ,32                  ,static[32]          ,0.000373155         ,2.66313e-05
512                 ,32                  ,static[64]          ,0.00036885          ,1.78151e-05
512                 ,32                  ,static[128]         ,0.000383983         ,4.69316e-05
512                 ,32                  ,dynamic             ,0.00052968          ,5.16509e-05
512                 ,32                  ,dynamic[1]          ,0.000533123         ,5.6112e-05
512                 ,32                  ,dynamic[2]          ,0.000456702         ,4.25892e-05
512                 ,32                  ,dynamic[4]          ,0.000395781         ,3.04056e-05
512                 ,32                  ,dynamic[8]          ,0.00038809          ,3.94208e-05
512                 ,32                  ,dynamic[16]         ,0.000374907         ,2.48773e-05
512                 ,32                  ,dynamic[32]         ,0.000376411         ,2.4297e-05
512                 ,32                  ,dynamic[64]         ,0.000374103         ,1.96626e-05
512                 ,32                  ,dynamic[128]        ,0.000374016         ,2.48039e-05
512                 ,32                  ,guided              ,0.000403551         ,3.42498e-05
512                 ,32                  ,guided[1]           ,0.000410604         ,3.71372e-05
512                 ,32                  ,guided[2]           ,0.000392007         ,2.97445e-05
512                 ,32                  ,guided[4]           ,0.000384641         ,2.55044e-05
512                 ,32                  ,guided[8]           ,0.000380774         ,2.69085e-05
512                 ,32                  ,guided[16]          ,0.000373466         ,2.15849e-05
512                 ,32                  ,guided[32]          ,0.000374258         ,2.09426e-05
512                 ,32                  ,guided[64]          ,0.000373881         ,1.9529e-05
512                 ,32                  ,guided[128]         ,0.00037501          ,2.26497e-05
512                 ,32                  ,auto                ,0.000373813         ,2.47435e-05
512                 ,32                  ,runtime             ,0.000508901         ,3.99439e-05
512                 ,64                  ,static              ,0.000716159         ,0.000112348
512                 ,64                  ,static[1]           ,0.000704837         ,3.23342e-05
512                 ,64                  ,static[2]           ,0.000702456         ,2.81644e-05
512                 ,64                  ,static[4]           ,0.000727897         ,5.59149e-05
512                 ,64                  ,static[8]           ,0.000711479         ,4.1687e-05
512                 ,64                  ,static[16]          ,0.000698552         ,2.99401e-05
512                 ,64                  ,static[32]          ,0.000700649         ,3.06309e-05
512                 ,64                  ,static[64]          ,0.000701954         ,3.35948e-05
512                 ,64                  ,static[128]         ,0.000712084         ,4.38054e-05
512                 ,64                  ,dynamic             ,0.000804414         ,0.000101411
512                 ,64                  ,dynamic[1]          ,0.000818116         ,9.46237e-05
512                 ,64                  ,dynamic[2]          ,0.000769072         ,8.74604e-05
512                 ,64                  ,dynamic[4]          ,0.000716006         ,3.34216e-05
512                 ,64                  ,dynamic[8]          ,0.00074055          ,5.64502e-05
512                 ,64                  ,dynamic[16]         ,0.000708595         ,3.89418e-05
512                 ,64                  ,dynamic[32]         ,0.000710853         ,3.41799e-05
512                 ,64                  ,dynamic[64]         ,0.000728457         ,5.7346e-05
512                 ,64                  ,dynamic[128]        ,0.000702865         ,3.05997e-05
512                 ,64                  ,guided              ,0.000755189         ,5.46301e-05
512                 ,64                  ,guided[1]           ,0.000754298         ,4.97747e-05
512                 ,64                  ,guided[2]           ,0.000743709         ,5.25589e-05
512                 ,64                  ,guided[4]           ,0.000730576         ,5.26695e-05
512                 ,64                  ,guided[8]           ,0.000713625         ,3.43236e-05
512                 ,64                  ,guided[16]          ,0.000707557         ,3.74187e-05
512                 ,64                  ,guided[32]          ,0.000705639         ,2.70491e-05
512                 ,64                  ,guided[64]          ,0.000706785         ,3.16221e-05
512                 ,64                  ,guided[128]         ,0.000704538         ,3.12264e-05
512                 ,64                  ,auto                ,0.000701803         ,3.06995e-05
512                 ,64                  ,runtime             ,0.000805279         ,9.32382e-05
512                 ,128                 ,static              ,0.00157854          ,0.000434715
512                 ,128                 ,static[1]           ,0.00141794          ,0.000131188
512                 ,128                 ,static[2]           ,0.00139817          ,9.47407e-05
512                 ,128                 ,static[4]           ,0.00140015          ,9.66797e-05
512                 ,128                 ,static[8]           ,0.00139069          ,7.73628e-05
512                 ,128                 ,static[16]          ,0.00136314          ,4.20375e-05
512                 ,128                 ,static[32]          ,0.00136589          ,4.97935e-05
512                 ,128                 ,static[64]          ,0.00137992          ,7.87022e-05
512                 ,128                 ,static[128]         ,0.00136561          ,4.74841e-05
512                 ,128                 ,dynamic             ,0.00159837          ,0.000507973
512                 ,128                 ,dynamic[1]          ,0.00143296          ,0.000124038
512                 ,128                 ,dynamic[2]          ,0.0014169           ,9.63386e-05
512                 ,128                 ,dynamic[4]          ,0.00138139          ,5.85828e-05
512                 ,128                 ,dynamic[8]          ,0.00141151          ,9.4379e-05
512                 ,128                 ,dynamic[16]         ,0.00140593          ,0.000125025
512                 ,128                 ,dynamic[32]         ,0.00137239          ,4.8533e-05
512                 ,128                 ,dynamic[64]         ,0.00137324          ,5.55207e-05
512                 ,128                 ,dynamic[128]        ,0.00139106          ,0.000101491
512                 ,128                 ,guided              ,0.00143759          ,0.000104628
512                 ,128                 ,guided[1]           ,0.001438            ,0.000106024
512                 ,128                 ,guided[2]           ,0.00139976          ,7.82658e-05
512                 ,128                 ,guided[4]           ,0.00143388          ,0.00013538
512                 ,128                 ,guided[8]           ,0.00139028          ,7.68039e-05
512                 ,128                 ,guided[16]          ,0.00137416          ,5.44911e-05
512                 ,128                 ,guided[32]          ,0.00138679          ,6.10424e-05
512                 ,128                 ,guided[64]          ,0.00137121          ,4.64417e-05
512                 ,128                 ,guided[128]         ,0.00138206          ,6.8208e-05
512                 ,128                 ,auto                ,0.00138058          ,7.49937e-05
512                 ,128                 ,runtime             ,0.00149293          ,0.000234155
1024                ,1                   ,static              ,1.0647e-05          ,6.00742e-07
1024                ,1                   ,static[1]           ,1.1253e-05          ,5.38787e-07
1024                ,1                   ,static[2]           ,1.0865e-05          ,5.70504e-07
1024                ,1                   ,static[4]           ,1.1429e-05          ,6.08489e-07
1024                ,1                   ,static[8]           ,1.0845e-05          ,6.27595e-07
1024                ,1                   ,static[16]          ,1.0879e-05          ,5.27692e-07
1024                ,1                   ,static[32]          ,1.0851e-05          ,5.44884e-07
1024                ,1                   ,static[64]          ,1.0657e-05          ,5.39121e-07
1024                ,1                   ,static[128]         ,1.0624e-05          ,5.88918e-07
1024                ,1                   ,dynamic             ,5.0643e-05          ,6.34938e-06
1024                ,1                   ,dynamic[1]          ,4.9653e-05          ,1.4566e-06
1024                ,1                   ,dynamic[2]          ,3.0862e-05          ,4.34957e-06
1024                ,1                   ,dynamic[4]          ,2.0613e-05          ,6.67031e-07
1024                ,1                   ,dynamic[8]          ,1.5806e-05          ,5.91239e-07
1024                ,1                   ,dynamic[16]         ,1.327e-05           ,9.58906e-07
1024                ,1                   ,dynamic[32]         ,1.2081e-05          ,5.79947e-07
1024                ,1                   ,dynamic[64]         ,1.1483e-05          ,5.47915e-07
1024                ,1                   ,dynamic[128]        ,1.1224e-05          ,5.50839e-07
1024                ,1                   ,guided              ,1.0884e-05          ,5.66166e-07
1024                ,1                   ,guided[1]           ,1.0872e-05          ,5.40755e-07
1024                ,1                   ,guided[2]           ,1.1048e-05          ,1.42123e-06
1024                ,1                   ,guided[4]           ,1.0872e-05          ,5.49378e-07
1024                ,1                   ,guided[8]           ,1.1118e-05          ,1.3103e-06
1024                ,1                   ,guided[16]          ,1.0878e-05          ,5.59568e-07
1024                ,1                   ,guided[32]          ,1.0964e-05          ,5.6507e-07
1024                ,1                   ,guided[64]          ,1.0838e-05          ,5.4567e-07
1024                ,1                   ,guided[128]         ,1.0858e-05          ,5.45194e-07
1024                ,1                   ,auto                ,1.0656e-05          ,5.45403e-07
1024                ,1                   ,runtime             ,5.6242e-05          ,6.06886e-06
1024                ,2                   ,static              ,6.8733e-05          ,0.000123807
1024                ,2                   ,static[1]           ,5.0396e-05          ,1.35258e-05
1024                ,2                   ,static[2]           ,4.9918e-05          ,8.24595e-06
1024                ,2                   ,static[4]           ,5.4309e-05          ,2.27991e-05
1024                ,2                   ,static[8]           ,5.002e-05           ,1.307e-05
1024                ,2                   ,static[16]          ,4.8626e-05          ,1.15866e-05
1024                ,2                   ,static[32]          ,4.9951e-05          ,1.35737e-05
1024                ,2                   ,static[64]          ,4.9351e-05          ,1.35776e-05
1024                ,2                   ,static[128]         ,5.0815e-05          ,1.56156e-05
1024                ,2                   ,dynamic             ,0.000117613         ,5.60274e-06
1024                ,2                   ,dynamic[1]          ,0.000118174         ,6.31224e-06
1024                ,2                   ,dynamic[2]          ,8.737e-05           ,1.97751e-05
1024                ,2                   ,dynamic[4]          ,7.0134e-05          ,9.0611e-06
1024                ,2                   ,dynamic[8]          ,5.974e-05           ,7.4606e-06
1024                ,2                   ,dynamic[16]         ,5.378e-05           ,1.51483e-05
1024                ,2                   ,dynamic[32]         ,5.0782e-05          ,1.34438e-05
1024                ,2                   ,dynamic[64]         ,4.2566e-05          ,1.3378e-05
1024                ,2                   ,dynamic[128]        ,4.3518e-05          ,4.69933e-06
1024                ,2                   ,guided              ,5.2165e-05          ,1.11335e-05
1024                ,2                   ,guided[1]           ,5.0279e-05          ,1.08992e-05
1024                ,2                   ,guided[2]           ,5.521e-05           ,2.12586e-05
1024                ,2                   ,guided[4]           ,5.1435e-05          ,9.2926e-06
1024                ,2                   ,guided[8]           ,5.1472e-05          ,1.18944e-05
1024                ,2                   ,guided[16]          ,4.9316e-05          ,9.24056e-06
1024                ,2                   ,guided[32]          ,4.8038e-05          ,1.30461e-05
1024                ,2                   ,guided[64]          ,5.1771e-05          ,1.95778e-05
1024                ,2                   ,guided[128]         ,4.7215e-05          ,1.0192e-05
1024                ,2                   ,auto                ,4.751e-05           ,8.92039e-06
1024                ,2                   ,runtime             ,0.000124895         ,1.78347e-05
1024                ,4                   ,static              ,9.2172e-05          ,7.79497e-05
1024                ,4                   ,static[1]           ,8.1481e-05          ,3.64296e-05
1024                ,4                   ,static[2]           ,7.5083e-05          ,2.17432e-05
1024                ,4                   ,static[4]           ,8.1201e-05          ,3.21366e-05
1024                ,4                   ,static[8]           ,7.7418e-05          ,2.55692e-05
1024                ,4                   ,static[16]          ,7.7497e-05          ,2.79585e-05
1024                ,4                   ,static[32]          ,8.2158e-05          ,3.31045e-05
1024                ,4                   ,static[64]          ,7.3987e-05          ,2.11935e-05
1024                ,4                   ,static[128]         ,7.7238e-05          ,2.41237e-05
1024                ,4                   ,dynamic             ,0.0001984           ,3.97638e-05
1024                ,4                   ,dynamic[1]          ,0.000199983         ,3.94914e-05
1024                ,4                   ,dynamic[2]          ,0.000137534         ,1.7373e-05
1024                ,4                   ,dynamic[4]          ,0.000120856         ,3.10145e-05
1024                ,4                   ,dynamic[8]          ,0.00010235          ,4.88274e-05
1024                ,4                   ,dynamic[16]         ,8.8012e-05          ,3.75799e-05
1024                ,4                   ,dynamic[32]         ,7.827e-05           ,2.94451e-05
1024                ,4                   ,dynamic[64]         ,8.0014e-05          ,4.00009e-05
1024                ,4                   ,dynamic[128]        ,7.8323e-05          ,2.78903e-05
1024                ,4                   ,guided              ,8.3782e-05          ,3.62643e-05
1024                ,4                   ,guided[1]           ,8.4604e-05          ,4.11833e-05
1024                ,4                   ,guided[2]           ,7.5258e-05          ,2.39371e-05
1024                ,4                   ,guided[4]           ,7.8147e-05          ,2.72035e-05
1024                ,4                   ,guided[8]           ,7.6014e-05          ,2.48179e-05
1024                ,4                   ,guided[16]          ,7.9276e-05          ,3.83536e-05
1024                ,4                   ,guided[32]          ,7.7816e-05          ,2.59629e-05
1024                ,4                   ,guided[64]          ,7.3617e-05          ,1.76965e-05
1024                ,4                   ,guided[128]         ,8.599e-05           ,4.67967e-05
1024                ,4                   ,auto                ,7.5043e-05          ,1.84309e-05
1024                ,4                   ,runtime             ,0.000203086         ,3.63686e-05
1024                ,6                   ,static              ,0.000104129         ,5.51494e-05
1024                ,6                   ,static[1]           ,9.2436e-05          ,2.11492e-05
1024                ,6                   ,static[2]           ,9.9766e-05          ,3.48837e-05
1024                ,6                   ,static[4]           ,0.000101012         ,3.35053e-05
1024                ,6                   ,static[8]           ,9.3941e-05          ,2.10897e-05
1024                ,6                   ,static[16]          ,0.000101877         ,3.43945e-05
1024                ,6                   ,static[32]          ,9.7991e-05          ,2.96234e-05
1024                ,6                   ,static[64]          ,0.000106006         ,4.33103e-05
1024                ,6                   ,static[128]         ,9.5787e-05          ,2.66316e-05
1024                ,6                   ,dynamic             ,0.000242982         ,3.51149e-05
1024                ,6                   ,dynamic[1]          ,0.000241095         ,3.66316e-05
1024                ,6                   ,dynamic[2]          ,0.000167066         ,2.69305e-05
1024                ,6                   ,dynamic[4]          ,0.000141295         ,3.02989e-05
1024                ,6                   ,dynamic[8]          ,0.000114806         ,1.95034e-05
1024                ,6                   ,dynamic[16]         ,0.00010628          ,2.56632e-05
1024                ,6                   ,dynamic[32]         ,9.2854e-05          ,1.54967e-05
1024                ,6                   ,dynamic[64]         ,9.4624e-05          ,2.29772e-05
1024                ,6                   ,dynamic[128]        ,8.9456e-05          ,1.14843e-05
1024                ,6                   ,guided              ,9.9373e-05          ,2.61058e-05
1024                ,6                   ,guided[1]           ,0.000105712         ,3.37142e-05
1024                ,6                   ,guided[2]           ,9.3051e-05          ,1.40426e-05
1024                ,6                   ,guided[4]           ,0.000102422         ,3.57443e-05
1024                ,6                   ,guided[8]           ,0.000101113         ,3.06694e-05
1024                ,6                   ,guided[16]          ,9.2181e-05          ,1.88662e-05
1024                ,6                   ,guided[32]          ,0.000103219         ,3.95214e-05
1024                ,6                   ,guided[64]          ,0.000101911         ,2.5645e-05
1024                ,6                   ,guided[128]         ,9.5641e-05          ,1.96494e-05
1024                ,6                   ,auto                ,9.67e-05            ,3.03038e-05
1024                ,6                   ,runtime             ,0.000242592         ,3.20924e-05
1024                ,8                   ,static              ,0.000119986         ,3.63164e-05
1024                ,8                   ,static[1]           ,0.000110913         ,1.25282e-05
1024                ,8                   ,static[2]           ,0.0001103           ,1.46263e-05
1024                ,8                   ,static[4]           ,0.000108644         ,8.47451e-06
1024                ,8                   ,static[8]           ,0.000108588         ,7.88e-06
1024                ,8                   ,static[16]          ,0.000113266         ,1.55942e-05
1024                ,8                   ,static[32]          ,0.000113505         ,2.1448e-05
1024                ,8                   ,static[64]          ,0.000114117         ,1.86799e-05
1024                ,8                   ,static[128]         ,0.000110865         ,9.7892e-06
1024                ,8                   ,dynamic             ,0.000269702         ,3.1955e-05
1024                ,8                   ,dynamic[1]          ,0.000278811         ,5.6464e-05
1024                ,8                   ,dynamic[2]          ,0.000187868         ,2.38589e-05
1024                ,8                   ,dynamic[4]          ,0.00014938          ,2.05147e-05
1024                ,8                   ,dynamic[8]          ,0.000128125         ,1.9387e-05
1024                ,8                   ,dynamic[16]         ,0.000115026         ,8.47504e-06
1024                ,8                   ,dynamic[32]         ,0.000110841         ,1.51395e-05
1024                ,8                   ,dynamic[64]         ,0.000109597         ,1.13266e-05
1024                ,8                   ,dynamic[128]        ,0.000110502         ,1.38056e-05
1024                ,8                   ,guided              ,0.000112595         ,6.55535e-06
1024                ,8                   ,guided[1]           ,0.000120824         ,2.53784e-05
1024                ,8                   ,guided[2]           ,0.000115875         ,1.16789e-05
1024                ,8                   ,guided[4]           ,0.000116218         ,1.19298e-05
1024                ,8                   ,guided[8]           ,0.000121963         ,2.37516e-05
1024                ,8                   ,guided[16]          ,0.000118835         ,1.89528e-05
1024                ,8                   ,guided[32]          ,0.000114701         ,1.9858e-05
1024                ,8                   ,guided[64]          ,0.000112881         ,1.43918e-05
1024                ,8                   ,guided[128]         ,0.000112815         ,1.37718e-05
1024                ,8                   ,auto                ,0.000113855         ,1.06595e-05
1024                ,8                   ,runtime             ,0.000270898         ,3.25189e-05
1024                ,12                  ,static              ,0.000157567         ,2.99513e-05
1024                ,12                  ,static[1]           ,0.000155246         ,1.26543e-05
1024                ,12                  ,static[2]           ,0.000154256         ,1.34822e-05
1024                ,12                  ,static[4]           ,0.000154727         ,1.32291e-05
1024                ,12                  ,static[8]           ,0.000153613         ,1.2998e-05
1024                ,12                  ,static[16]          ,0.000154236         ,1.09938e-05
1024                ,12                  ,static[32]          ,0.000154496         ,1.40158e-05
1024                ,12                  ,static[64]          ,0.000155009         ,1.53997e-05
1024                ,12                  ,static[128]         ,0.000156572         ,1.782e-05
